LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
FNC7FUNFUD,59.0,130922,100131,711,66,3,6.13,60,0.8,Master's,Unemployed,Single,No,No,Auto,No,0
1D7GENY2B6,34.0,122363,118375,843,4,3,20.78,24,0.36,PhD,Part-time,Married,No,Yes,Education,Yes,1
ICTONKDBQM,38.0,140985,14548,467,0,2,8.72,36,0.26,High School,Full-time,Married,No,No,Other,No,0
S5MN7F9Q8F,62.0,23068,114036,514,35,4,10.24,48,0.3,PhD,Part-time,Married,No,Yes,Business,Yes,0
S02A3NGQ6Y,32.0,98247,157827,544,111,2,7.58,60,0.88,Master's,Unemployed,Married,No,Yes,Other,Yes,0
HOH9IIC67N,69.0,83216,233343,844,14,1,12.96,36,0.63,Master's,Full-time,Single,No,No,Education,Yes,0
A83UFXNMYL,56.0,141723,191799,716,2,1,22.6,36,0.84,Master's,Self-employed,Divorced,Yes,No,Other,No,0
601EBRXLBM,35.0,67464,77831,301,67,1,17.94,36,0.71,Master's,Part-time,Divorced,No,No,Business,No,1
XD1UY5K00B,18.0,17089,73399,665,4,1,8.74,36,0.57,High School,Self-employed,Single,Yes,No,Other,Yes,0
SR0LR550PV,42.0,89259,47967,309,29,2,2.62,48,0.59,PhD,Unemployed,Single,Yes,No,Business,No,0
WZ1CHMXLU4,33.0,121422,105522,406,22,1,3.91,24,0.71,High School,Part-time,Married,Yes,No,Home,Yes,0
MEITQBKU4B,47.0,49941,178951,506,11,3,21.37,24,0.82,Master's,Part-time,Married,Yes,No,Education,Yes,0
QIETMOWDJA,19.0,18698,105366,651,91,2,5.4,60,0.28,PhD,Self-employed,Single,Yes,No,Auto,Yes,1
4THU7VQHXR,22.0,27810,187597,374,6,1,18.74,48,0.16,Bachelor's,Part-time,Single,No,No,Home,Yes,1
MDWL32NE71,26.0,38766,74224,501,32,3,2.34,12,0.19,PhD,Unemployed,Single,No,Yes,Education,No,0
6HD64EZIBU,49.0,110686,74276,616,99,4,22.24,36,0.31,Master's,Self-employed,Single,No,No,Other,No,0
D4DRELC6AI,49.0,76490,60569,601,83,3,23.66,60,0.14,Master's,Full-time,Married,No,Yes,Home,No,0
J9A0ZRG8YH,28.0,20461,107665,422,107,2,13.18,36,0.88,Bachelor's,Unemployed,Divorced,Yes,No,Auto,No,0
WZTFXQL08S,19.0,91239,181109,602,26,1,9.38,48,0.47,Bachelor's,Unemployed,Single,No,Yes,Business,Yes,0
YA9KL2MTHI,64.0,92694,23690,674,13,2,17.78,48,0.43,Master's,Unemployed,Married,Yes,No,Home,No,0
PEZSJ9Q22R,52.0,87220,174218,380,57,1,5.9,60,0.38,PhD,Unemployed,Single,No,No,Business,Yes,0
YWZ8LU2SAR,34.0,137048,145077,626,89,3,11.23,24,0.42,High School,Self-employed,Divorced,No,Yes,Education,Yes,0
HXERRES0B0,69.0,107158,161261,334,81,2,7.27,24,0.84,High School,Part-time,Married,No,No,Auto,No,0
H4J9C8W4LI,19.0,79159,9783,769,79,2,23.3,36,0.24,Bachelor's,Part-time,Divorced,No,No,Education,Yes,0
741IEOIZLP,62.0,90799,188786,381,13,1,21.42,36,0.61,PhD,Self-employed,Married,No,Yes,Education,No,0
YTP4RG1EF5,23.0,133704,16503,454,63,3,2.29,36,0.73,Master's,Full-time,Married,Yes,Yes,Other,No,0
F3YA95VKPU,34.0,118371,65113,836,23,1,19.59,36,0.46,Bachelor's,Unemployed,Married,No,Yes,Education,No,0
497ZG97TC3,48.0,76992,21185,352,54,1,5.0,24,0.67,High School,Unemployed,Divorced,Yes,Yes,Auto,No,0
23ZXWTSU5S,69.0,56173,185280,509,65,4,23.93,36,0.83,High School,Self-employed,Single,No,No,Other,No,0
5N6OTMW4D1,68.0,39678,88639,638,25,1,23.43,48,0.16,Bachelor's,Part-time,Married,Yes,Yes,Auto,Yes,0
7NQNWWTX1I,50.0,77800,172118,836,56,3,21.6,12,0.73,High School,Part-time,Married,No,Yes,Business,Yes,0
3QJSJ1ONHD,22.0,148729,166121,637,72,1,4.18,12,0.38,Master's,Part-time,Married,No,Yes,Home,Yes,0
V4RX502Z3G,25.0,45790,220200,771,23,4,4.19,24,0.33,High School,Self-employed,Married,No,Yes,Business,Yes,0
IADKYUP063,25.0,117785,21717,756,44,2,14.34,12,0.64,Bachelor's,Unemployed,Married,No,Yes,Auto,Yes,0
Q1F7KZJBUA,41.0,148980,17030,497,34,2,16.48,12,0.44,Master's,Unemployed,Single,Yes,No,Education,No,0
3YFAO1DSOQ,32.0,97620,216958,441,117,1,15.41,48,0.75,Master's,Full-time,Single,Yes,Yes,Business,Yes,0
3SHZW1GQGT,30.0,121576,15945,776,43,4,15.52,12,0.63,Bachelor's,Part-time,Married,Yes,No,Other,No,0
I00TOU25M3,20.0,147864,81189,617,12,3,3.11,24,0.18,PhD,Part-time,Married,No,Yes,Education,Yes,0
H9MK5RNPHY,49.0,46277,143090,620,71,1,20.82,48,0.28,PhD,Full-time,Divorced,No,Yes,Business,Yes,0
VDR6WESM41,43.0,98289,145767,679,5,3,10.7,48,0.69,Bachelor's,Part-time,Married,Yes,Yes,Education,Yes,0
WQN3YUL26H,51.0,134025,160780,592,31,4,9.0,24,0.54,High School,Unemployed,Single,No,Yes,Education,No,0
5E6G9HV6U8,63.0,86968,152160,444,89,4,21.02,48,0.37,High School,Self-employed,Divorced,Yes,Yes,Other,No,0
JGALN0SVIE,33.0,58726,139523,715,42,3,14.07,36,0.74,Master's,Self-employed,Single,Yes,No,Business,No,1
X5RU268SF4,36.0,113006,233994,804,58,3,13.57,36,0.27,PhD,Part-time,Married,Yes,No,Home,Yes,0
GQANQUH4MG,43.0,124314,241649,588,17,1,3.11,24,0.89,High School,Part-time,Single,No,No,Education,Yes,0
Z4YDAXI8BJ,56.0,132573,67087,588,111,3,9.78,12,0.32,Bachelor's,Unemployed,Divorced,No,Yes,Other,No,0
YJC6OVV9ZJ,18.0,109157,187716,578,84,2,14.43,48,0.38,PhD,Self-employed,Single,Yes,No,Auto,Yes,0
7IB6WDBCIB,46.0,76741,221765,833,40,2,23.12,12,0.56,Master's,Unemployed,Married,No,No,Education,Yes,0
QME1FA3DO4,69.0,65289,65467,422,45,3,16.82,48,0.74,Master's,Self-employed,Single,Yes,Yes,Auto,Yes,0
99DHP9SFIQ,34.0,106516,166572,705,104,4,7.39,36,0.14,Master's,Self-employed,Married,Yes,No,Home,Yes,0
8U2EA8V58O,65.0,77168,190457,454,119,3,2.01,48,0.81,PhD,Self-employed,Married,No,Yes,Auto,Yes,0
XRQ5FX6BNI,50.0,142298,156784,421,6,3,23.08,24,0.67,Bachelor's,Part-time,Single,No,No,Auto,No,0
W0SYWPUNJS,51.0,83301,146758,789,70,1,13.44,60,0.54,Master's,Self-employed,Married,No,Yes,Business,No,0
3MK0X266SL,47.0,100601,228859,661,63,1,15.19,24,0.47,High School,Unemployed,Married,No,No,Auto,No,0
RNE4JB00PG,37.0,38773,42187,555,17,4,24.41,12,0.76,PhD,Part-time,Married,Yes,No,Education,No,0
K6GLFO15IF,30.0,33269,151533,801,44,1,9.91,12,0.29,Bachelor's,Full-time,Divorced,No,No,Education,Yes,0
CTJ369K7T2,55.0,36411,70209,719,43,2,13.65,48,0.61,Bachelor's,Unemployed,Married,Yes,Yes,Other,No,0
D4U01331Y4,55.0,136692,39735,571,73,2,10.94,36,0.37,High School,Part-time,Married,Yes,Yes,Auto,No,0
KUQYPAAJGU,38.0,86076,80358,641,38,2,12.04,60,0.56,High School,Part-time,Married,No,Yes,Business,No,0
TDHKVDO9GQ,39.0,21152,211593,618,8,3,11.45,36,0.61,PhD,Self-employed,Divorced,No,Yes,Education,No,1
TGG4N6B3JR,26.0,57298,207256,408,116,1,10.8,48,0.77,Master's,Self-employed,Single,No,Yes,Education,No,0
OEKEMXQ9B8,69.0,56625,106777,658,28,1,12.16,60,0.5,High School,Unemployed,Single,Yes,Yes,Other,Yes,0
A68SMRDGZF,41.0,67633,249726,593,4,3,5.12,60,0.13,Bachelor's,Unemployed,Divorced,Yes,No,Other,Yes,0
695XDHP2DR,28.0,141820,17848,324,62,2,15.92,12,0.57,High School,Unemployed,Single,No,Yes,Education,No,1
XGGXCBII6Q,18.0,109423,16539,340,65,2,7.99,48,0.58,Bachelor's,Self-employed,Divorced,No,Yes,Business,No,0
VORH2YJFEZ,55.0,124725,71630,672,45,4,18.44,48,0.47,Bachelor's,Part-time,Single,Yes,No,Education,Yes,0
VV87BEJH95,37.0,59349,115407,640,106,2,24.94,24,0.41,Master's,Unemployed,Married,No,Yes,Auto,No,0
56C1KZ37KO,34.0,66038,201733,723,111,2,3.92,60,0.73,PhD,Part-time,Married,No,No,Home,Yes,0
WRAQBPB58D,55.0,101960,243221,580,48,2,7.08,12,0.86,Master's,Part-time,Single,No,Yes,Education,Yes,0
XOXHSWYWIV,30.0,91388,131981,726,28,3,6.1,36,0.67,High School,Unemployed,Divorced,No,No,Auto,Yes,1
M03EDIXZ56,39.0,81032,47630,829,45,1,6.19,60,0.17,Bachelor's,Unemployed,Married,No,No,Business,Yes,0
0SMIGVERB8,18.0,71095,93957,324,17,3,16.48,12,0.63,Bachelor's,Full-time,Divorced,No,Yes,Home,No,1
W5E5XL130O,22.0,99069,217461,371,60,1,23.4,48,0.58,High School,Self-employed,Single,No,No,Home,Yes,1
1SMM2UM83N,40.0,40911,162460,703,78,2,21.84,24,0.41,PhD,Unemployed,Divorced,Yes,Yes,Other,Yes,0
33BQO1951A,51.0,104790,120343,729,38,2,12.74,12,0.24,Master's,Unemployed,Divorced,Yes,No,Education,No,0
PLS7AE6LM8,58.0,149600,241865,317,98,1,12.05,36,0.67,Bachelor's,Unemployed,Married,Yes,No,Auto,No,0
MDQURSBWHU,26.0,131295,206588,330,103,4,23.55,36,0.24,PhD,Unemployed,Divorced,Yes,No,Auto,Yes,0
I2TY8STMBI,21.0,94766,28055,451,46,3,23.51,12,0.15,Master's,Unemployed,Married,No,Yes,Education,Yes,1
P979BLE96E,49.0,131772,249631,611,112,1,6.4,48,0.31,Bachelor's,Self-employed,Married,No,Yes,Home,Yes,0
XOULTYIVTN,68.0,24547,241970,729,24,3,18.54,12,0.56,High School,Part-time,Single,No,Yes,Home,No,0
LR18NCLVWR,50.0,79814,63172,491,42,1,6.86,36,0.81,PhD,Unemployed,Single,No,No,Education,No,0
MWEEL1WAYD,42.0,63730,150927,394,90,4,18.08,36,0.54,PhD,Part-time,Married,Yes,Yes,Other,Yes,0
1B0SJMOGDY,42.0,25727,22325,660,64,1,9.14,48,0.3,Master's,Unemployed,Single,No,Yes,Education,Yes,0
BORXQLKNPN,62.0,132344,109767,777,91,3,24.09,48,0.84,Master's,Full-time,Divorced,No,Yes,Home,Yes,0
JDGL8M2X56,24.0,33232,238038,596,70,3,12.31,36,0.73,Master's,Full-time,Married,Yes,No,Business,No,1
ELDKS0A7ID,40.0,72910,174378,620,12,2,10.64,36,0.85,PhD,Full-time,Married,No,No,Other,Yes,0
SGZFRDKVUT,22.0,134058,15243,808,93,3,21.4,12,0.19,Bachelor's,Full-time,Divorced,Yes,No,Other,Yes,0
KZAINYMU4S,50.0,20861,182545,414,57,1,5.36,12,0.15,Master's,Part-time,Married,Yes,No,Auto,Yes,0
A87400J4T5,33.0,57555,223245,820,51,4,7.21,60,0.41,Master's,Unemployed,Divorced,No,No,Auto,No,0
B3WGQWLOHJ,24.0,54717,10918,431,70,2,14.4,12,0.14,Bachelor's,Full-time,Married,Yes,Yes,Auto,Yes,0
CS2QXS7ZOU,48.0,76352,205346,302,103,2,24.16,36,0.49,Bachelor's,Unemployed,Single,No,No,Business,Yes,0
R9Q6KCOE7M,50.0,20304,229467,703,95,3,12.39,24,0.61,Master's,Full-time,Divorced,Yes,No,Home,No,0
9LBO43J4UQ,34.0,139035,176574,599,23,2,23.52,12,0.25,Master's,Full-time,Single,Yes,No,Business,No,0
W5KI34Q1PN,26.0,85560,214457,318,80,1,10.61,36,0.33,PhD,Full-time,Married,No,No,Business,No,0
FLM4COJ6DZ,65.0,99911,159897,374,48,1,21.96,24,0.73,Master's,Part-time,Divorced,No,No,Education,No,0
A35SGXGZ31,30.0,69277,226362,781,19,4,7.67,48,0.44,Master's,Part-time,Married,No,No,Home,Yes,0
1ZXT1TQQ6R,64.0,142723,78243,655,6,2,10.5,36,0.49,Bachelor's,Self-employed,Single,Yes,No,Home,Yes,0
MY3G29RQN9,53.0,145075,174296,415,46,3,7.2,60,0.29,PhD,Self-employed,Divorced,No,No,Auto,No,1
4C5X5M3IPR,51.0,111213,226103,551,92,4,9.48,48,0.48,Bachelor's,Part-time,Divorced,No,Yes,Auto,Yes,0
W4PPC6CIOR,43.0,52829,28512,716,113,3,16.39,48,0.24,Master's,Unemployed,Divorced,No,Yes,Education,Yes,0
T2CMBNAUKE,63.0,63487,187951,566,83,4,11.31,60,0.61,High School,Full-time,Single,Yes,Yes,Home,No,0
NJCSXPVIGE,22.0,129820,157795,808,55,4,8.43,48,0.37,PhD,Part-time,Divorced,No,Yes,Auto,Yes,0
AFZO2YX4D1,37.0,67787,29282,321,61,4,3.29,48,0.46,High School,Part-time,Divorced,Yes,Yes,Home,No,0
WT7PC063UM,45.0,137286,221739,819,107,1,3.38,12,0.45,Master's,Full-time,Single,No,Yes,Other,No,0
26ZJGP3CGE,61.0,105503,158957,565,115,3,14.53,36,0.24,Master's,Part-time,Single,No,Yes,Business,Yes,0
S7BXSZTXQG,34.0,76487,227514,656,106,4,2.72,60,0.89,High School,Unemployed,Single,No,Yes,Other,No,0
Y8476LT5AS,29.0,101893,160874,326,71,3,17.98,24,0.28,High School,Unemployed,Single,No,No,Auto,No,1
UHCJTJGC55,40.0,26605,84116,720,45,4,13.87,48,0.37,High School,Part-time,Single,Yes,Yes,Other,Yes,0
H394HV55AH,67.0,83919,206981,440,11,1,13.66,24,0.84,Master's,Unemployed,Single,Yes,Yes,Auto,No,0
GOD1LXHLHW,69.0,73463,22659,658,76,3,24.13,36,0.46,Bachelor's,Self-employed,Single,No,No,Auto,No,0
V6CGWA0SDQ,37.0,127467,81678,585,2,2,22.14,60,0.63,High School,Self-employed,Divorced,Yes,Yes,Business,Yes,0
G8AIMX5E52,39.0,17633,167105,514,62,3,7.86,36,0.66,High School,Full-time,Single,Yes,Yes,Auto,Yes,1
OFU60AUZZA,43.0,41071,186453,378,94,1,6.13,12,0.18,PhD,Full-time,Divorced,Yes,Yes,Other,Yes,0
RULG74NSB8,47.0,147355,36622,499,95,2,12.82,24,0.6,PhD,Unemployed,Divorced,Yes,Yes,Auto,Yes,0
V3USSWUR35,41.0,89614,137033,510,77,1,21.82,36,0.2,Bachelor's,Full-time,Divorced,No,No,Business,No,0
5AKZEGMW64,69.0,63744,71022,394,46,2,23.28,60,0.66,High School,Part-time,Divorced,No,Yes,Business,No,0
A27MK1ZO64,52.0,82216,85857,490,24,4,15.43,48,0.53,Bachelor's,Full-time,Divorced,No,Yes,Home,No,0
DWVJVNSOV7,57.0,85340,196820,827,23,4,6.83,60,0.68,Master's,Full-time,Divorced,Yes,Yes,Business,No,0
Z64OH27Q21,68.0,119082,108825,601,5,1,13.2,48,0.72,Master's,Part-time,Single,No,Yes,Business,No,0
WTYGLI8WZ6,24.0,59814,196806,568,18,2,2.9,12,0.25,High School,Full-time,Married,No,Yes,Other,No,0
B7TMAFC8Z8,36.0,25419,88037,411,92,1,5.54,60,0.34,Bachelor's,Part-time,Single,No,Yes,Other,No,0
YWFND82ZZ1,61.0,59631,128272,705,14,2,17.25,36,0.59,High School,Part-time,Divorced,Yes,No,Home,Yes,0
ZHWXVPAG9P,44.0,115452,230288,346,97,4,6.26,36,0.48,Bachelor's,Self-employed,Divorced,Yes,No,Home,No,0
M15RSKBC8H,50.0,50156,144234,665,100,4,7.09,12,0.79,Master's,Full-time,Married,No,Yes,Home,No,0
9COHFXRM6C,35.0,17662,71225,829,56,4,9.92,60,0.82,Bachelor's,Unemployed,Single,Yes,No,Education,No,0
NLW4OEJK7Z,28.0,108075,94076,782,83,3,16.27,12,0.46,PhD,Unemployed,Divorced,Yes,Yes,Auto,Yes,0
G9MEZN3J90,51.0,107465,64533,814,109,4,3.93,12,0.15,Bachelor's,Full-time,Single,No,No,Other,Yes,0
B5KPFWPZIY,21.0,71865,100000,662,74,4,4.18,24,0.82,PhD,Unemployed,Single,Yes,No,Home,Yes,0
WFNYMT462J,31.0,59724,207979,598,25,1,3.37,24,0.51,PhD,Full-time,Divorced,Yes,Yes,Education,Yes,0
U75NEVGGTJ,28.0,98842,207003,648,56,4,7.42,24,0.49,Bachelor's,Full-time,Single,Yes,No,Education,No,0
WACYJO4T4H,47.0,18401,142769,496,11,1,10.61,36,0.21,Master's,Self-employed,Married,Yes,No,Education,Yes,0
9V00JK9SR9,29.0,54146,38249,419,88,3,15.51,12,0.45,PhD,Unemployed,Single,Yes,No,Business,No,0
F6Z30815SZ,55.0,115291,191682,327,68,2,7.51,24,0.22,Bachelor's,Full-time,Single,No,No,Auto,Yes,0
PB2ZXY2YU2,35.0,52217,132564,416,28,1,14.14,12,0.13,PhD,Full-time,Married,Yes,No,Business,No,1
T164K1X5RG,61.0,83058,202611,596,35,4,18.57,24,0.9,PhD,Unemployed,Divorced,Yes,No,Business,Yes,1
24BGU358IF,38.0,86561,148643,590,115,1,20.99,60,0.39,PhD,Unemployed,Married,No,Yes,Other,Yes,0
1VDUXSNL4Z,59.0,108541,187350,551,64,2,3.23,12,0.64,Bachelor's,Full-time,Divorced,Yes,No,Other,Yes,0
PKM096628C,27.0,112068,29271,346,115,1,3.6,24,0.7,PhD,Unemployed,Married,Yes,Yes,Business,Yes,0
VUHERR9JZO,51.0,96899,15323,608,7,2,3.13,24,0.9,PhD,Full-time,Single,Yes,No,Business,No,0
OI4W5EP9ZE,65.0,56489,158806,709,52,4,4.17,12,0.88,Master's,Self-employed,Divorced,No,No,Other,No,0
9NNE7ZKV67,41.0,134166,14999,813,68,2,21.73,36,0.26,PhD,Part-time,Single,No,No,Education,Yes,0
QQDY2UFFZP,64.0,45806,48516,610,72,2,12.04,24,0.43,High School,Self-employed,Divorced,Yes,Yes,Other,No,0
05RQ4QSC9N,22.0,107348,228415,531,31,3,15.29,36,0.15,High School,Full-time,Married,Yes,No,Education,No,0
WFXY4800TM,21.0,97220,90315,842,6,3,18.18,48,0.22,PhD,Part-time,Divorced,Yes,Yes,Auto,No,0
ZPZRP6CS7J,42.0,57434,177468,748,109,4,18.98,24,0.66,High School,Part-time,Single,No,No,Other,Yes,0
R6A363SHDR,37.0,120270,61003,315,115,4,14.95,12,0.11,Master's,Self-employed,Single,Yes,Yes,Education,Yes,0
TYCJYUJN4N,64.0,77229,78329,533,18,3,20.1,12,0.6,PhD,Full-time,Divorced,No,No,Auto,Yes,0
2WZIXNT782,55.0,37121,224985,326,82,3,19.29,12,0.16,PhD,Full-time,Divorced,Yes,Yes,Education,No,0
NWBTKROJFS,59.0,64242,190791,627,66,2,24.82,24,0.72,Bachelor's,Part-time,Divorced,No,Yes,Other,No,0
WF502ZS6DJ,55.0,27987,88111,769,9,4,17.36,48,0.64,Master's,Self-employed,Single,Yes,Yes,Education,No,0
T3B9AF34IA,50.0,124358,68566,815,54,2,8.08,36,0.73,Bachelor's,Full-time,Single,Yes,Yes,Auto,Yes,0
F0EESQL6PQ,61.0,43477,181515,666,86,2,24.17,36,0.54,High School,Unemployed,Single,Yes,No,Other,Yes,0
SMPFY4RWJH,64.0,54429,83458,329,81,4,12.76,12,0.79,Master's,Part-time,Single,Yes,No,Education,No,1
097GS8AAJT,32.0,67793,136837,472,44,1,22.82,36,0.85,Master's,Full-time,Single,No,No,Home,Yes,0
NOQY26VZHI,26.0,145679,71657,691,74,3,18.27,60,0.65,High School,Self-employed,Married,No,No,Business,No,1
3EGY35KN6P,22.0,123967,50978,415,114,1,11.6,24,0.72,High School,Self-employed,Divorced,No,No,Education,Yes,1
BN7SQS7VM0,62.0,82148,215713,812,35,1,12.56,12,0.23,Bachelor's,Unemployed,Single,No,No,Business,No,0
RV8DX7AVFL,46.0,122587,237889,706,72,1,16.53,24,0.48,PhD,Unemployed,Married,Yes,Yes,Other,No,0
TBKCRFYDMR,49.0,89304,232767,666,6,1,16.28,12,0.27,PhD,Unemployed,Divorced,No,No,Business,Yes,0
6GU6FDEUJ6,43.0,24499,204277,621,21,4,15.45,12,0.35,Master's,Full-time,Divorced,Yes,Yes,Auto,Yes,0
D6YDEYWVVK,27.0,124408,173530,497,1,1,21.47,36,0.61,PhD,Unemployed,Married,No,Yes,Education,No,0
TMS26Y9ZJV,52.0,74380,54413,544,29,2,12.32,24,0.62,High School,Self-employed,Married,No,Yes,Education,No,0
F9AX2TMFLB,51.0,16688,104189,630,57,1,13.77,60,0.47,PhD,Unemployed,Divorced,Yes,Yes,Home,Yes,1
Q23XM1UGCY,66.0,72101,161408,678,61,1,24.45,48,0.61,High School,Unemployed,Divorced,No,Yes,Auto,No,0
EQ838ZUJK7,52.0,18561,74828,391,93,2,2.9,48,0.86,PhD,Unemployed,Married,Yes,Yes,Home,No,0
S3LYTWC7YN,26.0,115148,65227,315,61,3,17.22,12,0.67,High School,Self-employed,Single,Yes,No,Other,No,1
2VWUZUFLFF,60.0,131619,5821,654,35,4,8.14,48,0.77,Bachelor's,Part-time,Divorced,Yes,No,Other,No,0
QYWE53J80A,49.0,127415,230536,685,119,2,8.68,60,0.35,High School,Unemployed,Single,No,Yes,Home,Yes,0
VORC9EIKAW,57.0,78885,146890,765,71,1,22.97,36,0.75,High School,Part-time,Divorced,Yes,No,Home,No,0
F7N5GBSWPP,60.0,22051,81819,849,55,3,18.57,24,0.42,Bachelor's,Part-time,Married,Yes,No,Home,Yes,0
TNTUTKPAVM,47.0,19313,202375,455,30,3,22.27,36,0.28,Master's,Self-employed,Single,Yes,No,Business,No,0
8US260LWTG,29.0,57178,12757,589,66,4,6.62,48,0.44,High School,Unemployed,Divorced,No,No,Home,Yes,0
HCP4U32I94,35.0,103784,221296,587,4,2,4.98,36,0.43,High School,Unemployed,Single,No,Yes,Auto,No,0
279JZUN83G,21.0,60068,16488,320,38,4,8.42,48,0.48,High School,Part-time,Married,No,No,Auto,No,0
GNQ1OEVP0M,23.0,42522,209518,360,2,3,12.76,48,0.3,High School,Full-time,Married,No,No,Auto,No,0
96F4V3NSRI,48.0,47625,109838,376,78,2,9.47,60,0.85,Bachelor's,Full-time,Single,Yes,Yes,Home,Yes,0
OO11F8M1II,39.0,69260,201104,519,105,4,10.1,36,0.7,PhD,Self-employed,Married,No,No,Auto,Yes,0
6J3LHY0KID,59.0,19732,101290,812,22,2,7.61,24,0.73,Bachelor's,Part-time,Single,No,Yes,Home,Yes,0
BGEB1SHKTS,59.0,137366,223061,459,42,4,16.58,60,0.89,Master's,Full-time,Married,Yes,Yes,Other,No,0
1KRX0NHCQL,68.0,72712,149577,706,75,4,11.03,24,0.52,High School,Self-employed,Single,No,Yes,Other,Yes,0
HUO1LPG2Q3,35.0,108703,44268,604,98,2,3.94,36,0.36,Master's,Unemployed,Single,Yes,No,Business,No,0
I2I805P8DK,27.0,104970,193618,310,15,3,7.39,36,0.19,PhD,Full-time,Divorced,No,Yes,Other,No,0
USOZEU4ROY,27.0,63420,227591,331,33,3,5.68,60,0.5,Bachelor's,Part-time,Single,Yes,Yes,Education,No,0
9WV1OMNB7P,20.0,129691,193809,498,13,4,24.55,24,0.2,High School,Unemployed,Single,No,No,Education,No,1
MYA146K8AS,61.0,26067,149734,336,85,3,9.44,12,0.72,High School,Full-time,Divorced,Yes,No,Business,No,0
T4J3NODG84,52.0,53319,214372,473,44,3,17.12,12,0.61,PhD,Part-time,Single,Yes,Yes,Business,No,0
EFVCQ97FHL,34.0,134268,42993,617,75,1,16.63,48,0.48,Bachelor's,Unemployed,Married,No,Yes,Auto,Yes,0
44PZ2ZCLXT,69.0,113134,27252,481,32,1,9.55,36,0.36,PhD,Part-time,Divorced,Yes,Yes,Other,Yes,0
4RK2J6QU4B,48.0,48294,59972,415,29,4,2.3,60,0.59,Master's,Self-employed,Single,Yes,Yes,Auto,Yes,0
AG062QNEWG,57.0,96284,77483,632,58,3,3.6,12,0.11,Bachelor's,Full-time,Single,No,Yes,Auto,No,0
WHF5CD00YV,34.0,45953,185962,337,37,1,20.08,24,0.42,PhD,Self-employed,Married,No,Yes,Education,Yes,0
WC2KW871UV,51.0,28427,176443,571,90,4,10.34,24,0.66,PhD,Full-time,Single,No,No,Other,No,0
J2BKQP9IU7,69.0,87222,136464,636,116,1,6.66,12,0.38,PhD,Part-time,Single,No,Yes,Education,Yes,0
PNESGFHV8J,41.0,48845,235848,430,17,1,13.56,12,0.28,Bachelor's,Part-time,Married,No,No,Other,No,1
SUW5I1XQ2S,46.0,88273,47158,417,65,4,20.91,60,0.34,Bachelor's,Part-time,Divorced,Yes,Yes,Business,Yes,0
25GKV2SC2N,22.0,132046,185455,441,81,4,21.18,60,0.59,High School,Full-time,Divorced,No,Yes,Business,No,1
FITV4KAP68,45.0,62556,225773,347,86,3,22.63,48,0.31,PhD,Self-employed,Single,No,No,Education,No,1
MNFSS6G8M8,28.0,32305,146045,826,38,3,7.52,60,0.65,High School,Self-employed,Single,No,Yes,Auto,No,1
ZSPTPDOJ6U,19.0,114734,5015,820,56,3,11.95,24,0.41,Bachelor's,Unemployed,Divorced,Yes,No,Education,No,0
PIRV29G3HZ,52.0,100983,118691,622,24,4,8.93,24,0.74,PhD,Unemployed,Married,Yes,Yes,Home,No,0
MSHHXURGI6,52.0,83685,151050,767,20,4,24.48,48,0.42,Bachelor's,Part-time,Single,No,No,Other,No,0
SWOLU6JH7U,18.0,138655,188667,524,89,2,16.21,12,0.52,High School,Unemployed,Married,Yes,Yes,Education,No,0
D67UT240Q3,30.0,92450,81628,687,3,4,2.9,24,0.45,High School,Self-employed,Single,No,Yes,Business,Yes,0
UVSEF8N8X9,46.0,121339,208884,842,95,1,9.91,36,0.37,High School,Self-employed,Married,Yes,No,Auto,Yes,0
4TAC8P8D1Q,63.0,41148,247033,410,39,4,6.76,48,0.41,Master's,Part-time,Married,Yes,No,Education,Yes,0
4KFKJ4XIDY,26.0,120940,198911,359,73,4,13.0,36,0.22,PhD,Part-time,Married,No,No,Business,Yes,0
U08VZYTTK5,58.0,149950,157105,747,31,4,11.03,48,0.65,Bachelor's,Part-time,Divorced,Yes,No,Other,Yes,0
29LRBZ0RX0,31.0,111182,58945,339,57,2,9.29,24,0.64,Bachelor's,Unemployed,Married,Yes,No,Auto,Yes,0
EYNT1JLEBI,49.0,129442,206119,548,13,3,23.72,48,0.85,Master's,Full-time,Single,Yes,Yes,Home,No,0
I66BD814VN,59.0,106879,147078,545,112,2,21.82,36,0.77,High School,Full-time,Single,Yes,Yes,Auto,Yes,0
R1MD3B7IDN,,54476,25134,678,111,1,19.11,36,0.75,PhD,Part-time,Single,No,Yes,Education,No,0
9AW3TEENGQ,66.0,80357,37789,822,31,4,12.5,12,0.23,PhD,Part-time,Single,Yes,Yes,Home,Yes,0
5V1Y3PWK48,60.0,148004,233308,518,66,2,13.79,24,0.24,Bachelor's,Part-time,Divorced,No,Yes,Auto,Yes,0
AT13UVQDGQ,57.0,60616,237170,733,46,2,17.35,12,0.5,Bachelor's,Part-time,Single,Yes,No,Business,Yes,0
1NVCAXQ9HP,34.0,24553,107808,430,6,3,12.9,12,0.64,High School,Unemployed,Divorced,No,Yes,Education,Yes,0
3IA6ZEXAO9,37.0,97866,156994,745,49,4,10.41,48,0.3,Master's,Unemployed,Divorced,No,No,Business,Yes,0
